time pitch RMS intensity loudness no speaking laughingAndSpeaking smallLaugh bigLaugh
14.76 160.578 0.000390 20.481 1.600 0 1 0 0 0
14.80 160.431 0.000137 19.273 1.601 0 1 0 0 0
14.84 160.285 0.000504 19.836 1.600 0 1 0 0 0
14.88 160.138 0.000170 16.576 1.600 0 1 0 0 0
14.92 159.991 0.000145 18.638 1.600 0 1 0 0 0
14.96 159.844 0.000214 19.477 1.600 0 1 0 0 0
15.00 159.697 0.000232 19.861 1.600 0 1 0 0 0
15.04 159.550 0.000203 21.263 1.600 0 1 0 0 0
15.08 159.404 0.000775 38.175 1.733 0 1 0 0 0
15.12 159.198 0.004074 49.689 3.631 0 1 0 0 0
15.16 159.142 0.009651 56.725 7.657 0 1 0 0 0
15.20 155.360 0.011694 39.209 7.296 0 1 0 0 0
15.24 147.350 0.000602 20.184 2.343 0 1 0 0 0
15.28 142.353 0.000648 40.875 2.459 0 1 0 0 0
15.32 135.374 0.003456 52.633 4.329 0 1 0 0 0
15.36 126.788 0.011316 56.515 7.996 0 1 0 0 0
15.40 122.591 0.013878 56.532 9.552 0 1 0 0 0
15.44 122.774 0.010191 48.003 7.557 0 1 0 0 0
15.48 124.092 0.002606 36.411 3.491 0 1 0 0 0
15.52 124.915 0.000636 21.893 1.953 0 1 0 0 0
15.56 125.737 0.000244 20.133 1.682 0 1 0 0 0
15.60 126.560 0.000235 20.444 1.625 0 1 0 0 0
15.64 127.382 0.000247 23.750 1.852 0 1 0 0 0
15.68 128.205 0.000683 38.066 2.948 0 1 0 0 0
15.72 129.027 0.003168 46.294 6.019 0 1 0 0 0
15.76 129.850 0.005254 49.527 8.742 0 1 0 0 0
15.80 130.672 0.006265 51.463 10.124 0 1 0 0 0
15.84 131.495 0.007015 49.184 10.688 0 1 0 0 0
15.88 132.317 0.005656 49.011 10.670 0 1 0 0 0
15.92 133.140 0.004736 43.289 9.123 0 1 0 0 0
15.96 133.962 0.002306 41.466 6.881 0 1 0 0 0
16.00 134.785 0.001850 36.274 5.166 0 1 0 0 0
16.04 135.607 0.001149 34.198 4.211 0 1 0 0 0
16.08 136.430 0.000807 30.600 3.328 0 1 0 0 0
16.12 137.252 0.000595 26.299 2.702 0 1 0 0 0
16.16 138.075 0.000346 23.049 2.041 0 1 0 0 0
16.20 138.897 0.000548 20.051 1.785 0 1 0 0 0
16.24 139.719 0.000158 17.352 1.647 0 1 0 0 0
16.28 140.542 0.000132 18.082 1.633 0 1 0 0 0
16.32 141.364 0.000323 32.537 1.792 0 1 0 0 0
16.36 142.187 0.000696 21.646 1.792 0 1 0 0 0
16.40 143.009 0.000271 30.459 1.950 0 1 0 0 0
16.44 144.158 0.005244 51.760 4.721 0 1 0 0 0
16.48 147.072 0.012762 59.773 10.129 0 1 0 0 0
16.52 151.980 0.020370 60.825 15.270 0 1 0 0 0
16.56 155.732 0.021983 60.414 16.660 0 1 0 0 0
16.60 157.141 0.020984 60.160 16.492 0 1 0 0 0
16.64 158.024 0.020631 61.120 17.442 0 1 0 0 0
16.68 158.706 0.023306 61.246 18.480 0 1 0 0 0
16.72 159.274 0.023859 61.560 19.328 0 1 0 0 0
16.76 160.385 0.024613 62.205 20.199 0 1 0 0 0
16.80 161.001 0.024371 60.879 19.103 0 1 0 0 0
16.84 161.345 0.022070 61.355 18.507 0 1 0 0 0
16.88 161.311 0.022693 61.219 18.765 0 1 0 0 0
16.92 160.799 0.024707 61.725 19.246 0 1 0 0 0
16.96 160.963 0.023895 61.249 18.886 0 1 0 0 0
17.00 161.628 0.023602 61.225 18.630 0 1 0 0 0
17.04 162.489 0.022767 61.567 18.656 0 1 0 0 0
17.08 163.031 0.023985 61.256 18.359 0 1 0 0 0
17.12 162.752 0.022523 60.746 17.971 0 1 0 0 0
17.16 162.446 0.020332 59.720 16.382 0 1 0 0 0
17.20 163.531 0.018931 59.065 15.570 0 1 0 0 0
17.24 165.410 0.017979 59.163 14.670 0 1 0 0 0
17.28 166.672 0.017660 57.829 13.857 0 1 0 0 0
17.32 166.759 0.008518 44.014 7.236 0 1 0 0 0
17.36 166.813 0.002371 39.301 5.626 0 1 0 0 0
17.40 166.867 0.001383 34.276 4.458 0 1 0 0 0
17.44 166.922 0.001013 32.242 3.712 0 1 0 0 0
17.48 166.976 0.000933 31.204 3.065 0 1 0 0 0
17.52 167.030 0.000617 28.161 2.538 0 1 0 0 0
17.56 167.085 0.000337 25.561 1.924 0 1 0 0 0
17.60 167.139 0.000321 24.808 1.677 0 1 0 0 0
17.64 167.193 0.000286 23.054 1.620 0 1 0 0 0
17.68 167.248 0.000223 20.910 1.605 0 1 0 0 0
17.72 167.302 0.000242 16.124 1.601 0 1 0 0 0
17.76 167.356 0.000163 22.183 1.600 1 0 0 0 0
17.80 167.411 0.000251 16.577 1.600 1 0 0 0 0
17.84 167.465 0.000145 17.086 1.601 1 0 0 0 0
17.88 167.519 0.000165 17.702 1.635 1 0 0 0 0
17.92 167.574 0.000163 18.591 1.699 1 0 0 0 0
17.96 167.628 0.000175 19.477 1.714 1 0 0 0 0
18.00 167.682 0.000219 19.140 1.700 1 0 0 0 0
18.04 167.737 0.000232 22.054 1.668 1 0 0 0 0
18.08 167.791 0.000229 19.861 1.618 1 0 0 0 0
18.12 167.845 0.000215 18.808 1.606 1 0 0 0 0
18.16 167.900 0.000149 17.387 1.602 1 0 0 0 0
18.20 167.954 0.000166 20.187 1.601 1 0 0 0 0
